,datetime,avg_power,max_power,avg_energy,minute_diff,energy_diff,energy_start,energy_stop,out_humid,out_temp,out_light,next_humid,next_temp,next_heatindex,predicted_en_per_minute,cal_energy_diff
0,17-Nov-2021 10:02:00,2754.3,2786.3,328.91,17,0.0600000000000023,328.91,328.97,69.7970588235294,30.0627450980392,54612,63.0214285714286,27.125,28.4753571428571,0.010702086,0.18193545658141375
1,17-Nov-2021 10:19:00,2876.1,3061.0,328.97,12,0.0799999999999841,328.97,329.05,67.0652777777778,31.0180555555556,54612,63.1388888888889,26.175,27.1590277777778,0.009109618,0.1093154177069664
2,17-Nov-2021 10:31:00,2832.13,2914.2,329.05,13,0.0999999999999659,329.05,329.15,64.4141025641026,31.5115384615385,54612,65.3307692307692,25.5384615384615,25.8629487179487,0.010857624,0.14114911202341318
3,17-Nov-2021 10:44:00,2751.1,2837.7,329.15,9,0.0600000000000023,329.15,329.21,62.012962962963,31.8722222222222,54612,65.9481481481481,25.3092592592593,25.6177777777778,0.012532464,0.11279217805713415
4,17-Nov-2021 10:53:00,2817.57,2888.5,329.21,14,0.110000000000014,329.21,329.32,60.2869047619048,32.2785714285714,54612,66.1083333333333,25.202380952381,25.5038095238095,0.013792511,0.1930951550602913
5,17-Nov-2021 11:07:00,2786.23,2813.9,329.32,11,0.0799999999999841,329.32,329.4,56.7378787878788,32.7242424242424,54612,65.7287878787879,25.15,25.4368181818182,0.014608803,0.16069683525711298
6,17-Nov-2021 11:18:00,2806.6,2920.2,329.4,11,0.0600000000000023,329.4,329.46,55.25,33.0833333333333,54612,67.2378787878788,25.1636363636364,25.4909090909091,0.016354676,0.17990143969655037
7,17-Nov-2021 11:29:00,2018.7,86.1,329.46,13,0.120000000000005,329.46,329.58,55.0858974358974,33.2833333333333,54612,66.3833333333333,25.1435897435897,25.4471794871795,0.01644505,0.21378565020859241
8,17-Nov-2021 11:42:00,2769.1,2799.1,329.58,13,0.0800000000000409,329.58,329.66,53.8948717948718,33.6448717948718,54612,66.5666666666667,25.0846153846154,25.3864102564103,0.017697819,0.23007164150476456
9,17-Nov-2021 11:55:00,2832.13,2893.1,329.66,23,0.0999999999999659,329.66,329.76,53.7333333333333,33.6811594202899,54612,66.586231884058,25.0775362318841,25.379347826087,0.01781071,0.40964632481336594
10,17-Nov-2021 12:18:00,2864.03,2935.6,329.76,11,0.0500000000000114,329.76,329.81,52.5892307692308,33.7476923076923,54612,67.2712121212121,25.3924242424243,25.7433333333333,0.016852833,0.18538116663694382
11,17-Nov-2021 12:29:00,2020.6,83.2,329.81,14,0.120000000000005,329.81,329.93,52.3928571428571,33.9559523809524,54612,68.010843373494,26.0072289156627,27.2084337349398,0.014993846,0.20991384983062744
12,17-Nov-2021 12:43:00,2866.1,2913.2,329.93,12,0.0999999999999659,329.93,330.03,50.1097222222222,33.9861111111111,54612,68.3402777777778,26.4125,27.8183333333333,0.014123398,0.16948077455163002
13,17-Nov-2021 12:55:00,2813.27,2892.4,330.03,11,0.07000000000005,330.03,330.1,49.9257575757576,33.8166666666667,54612,68.6939393939394,26.6742424242424,28.2340909090909,0.013068857,0.14375742338597775
14,17-Nov-2021 13:06:00,2943.87,3080.4,330.1,12,0.0999999999999659,330.1,330.2,51.0069444444444,33.7236111111111,54612,68.8722222222222,26.9,28.6004166666667,0.012256704,0.1470804512500763
15,17-Nov-2021 13:18:00,2817.7,2854.5,330.2,12,0.0699999999999932,330.2,330.27,50.9472222222222,33.8083333333333,54612,69.0263888888889,27.0805555555556,28.9095833333333,0.011894059,0.14272871240973473
16,17-Nov-2021 13:30:00,2891.2,3033.9,330.27,11,0.0900000000000318,330.27,330.36,50.1106060606061,33.8787878787879,54612,69.1045454545455,27.2272727272727,29.1610606060606,0.011668261,0.1283508725464344
17,17-Nov-2021 13:41:00,2856.23,2882.0,330.36,12,0.120000000000005,330.36,330.48,50.1222222222222,33.9625,54612,69.2291666666667,27.3555555555555,29.3945833333333,0.011638568,0.13966281339526176
18,17-Nov-2021 13:53:00,2613.0,2885.4,330.48,11,0.139999999999986,330.48,330.62,49.1318181818182,34.1757575757576,54612,69.419696969697,27.4590909090909,29.5963636363636,0.011331889,0.12465077731758356
19,17-Nov-2021 14:04:00,2851.47,2914.7,330.62,10,0.110000000000014,330.62,330.73,48.0316666666667,34.1583333333333,54612,69.4383333333333,27.52,29.708,0.011025392,0.11025392450392246
20,17-Nov-2021 14:14:00,2805.83,2833.6,330.73,9,0.0799999999999841,330.73,330.81,47.6074074074074,34.2648148148148,54612,69.4666666666667,27.5888888888889,29.8324074074074,0.010946533,0.09851879440248013
21,17-Nov-2021 14:23:00,3025.9,3081.7,330.81,11,0.180000000000007,330.81,330.99,48.7,34.3257575757576,54612,69.4515151515151,27.6,29.8501515151515,0.011282123,0.12410334963351488
22,17-Nov-2021 14:34:00,2786.77,2838.2,330.99,9,0.0799999999999841,330.99,331.07,48.5703703703704,34.2481481481481,54612,69.3944444444444,27.6092592592593,29.8587037037037,0.011261786,0.10135607700794935
23,17-Nov-2021 14:43:00,2996.9,3122.8,331.07,10,0.120000000000005,331.07,331.19,49.83,34.2266666666667,54612,69.3683333333333,27.68,29.9891666666667,0.011631937,0.11631936766207218
24,17-Nov-2021 14:53:00,3011.5,3171.8,331.19,11,0.149999999999977,331.19,331.34,50.0560606060606,34.3606060606061,54612,69.3560606060606,27.7227272727273,30.065,0.01176604,0.12942643743008375
25,17-Nov-2021 15:04:00,2810.33,2899.1,331.34,10,0.0900000000000318,331.34,331.43,50.2,34.2316666666667,54612,69.315,27.775,30.1555,0.011797161,0.11797160841524601
26,17-Nov-2021 15:14:00,3080.0,3308.6,331.43,11,0.139999999999986,331.43,331.57,50.1878787878788,34.4257575757576,54612,69.3757575757576,27.8015151515152,30.21,0.011776892,0.12954580690711737
27,17-Nov-2021 15:25:00,2864.8,2895.0,331.57,12,0.139999999999986,331.57,331.71,50.4305555555556,34.4388888888889,54612,67.2875,27.7611111111111,29.9276388888889,0.013160304,0.1579236499965191
28,17-Nov-2021 15:37:00,2823.37,2836.2,331.71,11,0.100000000000023,331.71,331.81,50.2106060606061,34.4681818181818,54612,57.2969696969697,26.6151515151515,27.4690909090909,0.010434977,0.11478474456816912
29,17-Nov-2021 15:48:00,2936.15,3067.4,331.81,12,0.120000000000005,331.81,331.93,51.0208333333333,34.2541666666667,54612,57.7736111111111,26.0541666666667,26.7886111111111,0.010595651,0.12714781612157822
30,17-Nov-2021 16:00:00,2904.37,3177.3,331.93,12,0.110000000000014,331.93,332.04,51.5472222222222,33.9541666666667,54612,58.0902777777778,25.6708333333333,25.8102777777778,0.011270054,0.13524064421653748
31,17-Nov-2021 16:12:00,2908.67,3082.7,332.04,12,0.120000000000005,332.04,332.16,52.4788732394366,33.8140845070423,54612,60.9916666666667,25.6027777777778,25.8105555555556,0.012708509,0.15250211209058762
32,17-Nov-2021 16:24:00,2743.3,2762.3,332.16,13,0.109999999999957,332.16,332.27,53.0384615384615,33.6653846153846,54612,60.8467532467532,25.4974025974026,25.6911688311688,0.012734465,0.16554804891347885
33,17-Nov-2021 16:37:00,2770.03,2801.7,332.27,12,0.110000000000014,332.27,332.38,53.2875,33.5861111111111,54612,62.6625,25.3916666666667,25.6227777777778,0.013735541,0.16482649371027946
34,17-Nov-2021 16:49:00,2721.27,2728.0,332.38,15,0.120000000000005,332.38,332.5,54.3266666666667,33.3888888888889,54612,62.9077777777778,25.3288888888889,25.5594444444444,0.013728927,0.20593390334397554
35,17-Nov-2021 17:04:00,2717.2,2769.4,332.5,15,0.100000000000023,332.5,332.6,54.9611111111111,33.2888888888889,54612,62.8488888888889,25.2733333333333,25.4974444444444,0.013716874,0.20575310569256544
36,17-Nov-2021 17:19:00,2751.73,2779.0,332.6,14,0.0999999999999659,332.6,332.7,56.8880952380952,33.0761904761905,54612,64.0154761904762,25.1916666666667,25.437380952381,0.0144004375,0.2016061246395111
37,17-Nov-2021 17:33:00,2722.17,2752.8,332.7,14,0.0900000000000318,332.7,332.79,57.7880952380952,32.8630952380952,54612,63.9678571428571,25.1476190476191,25.3875,0.014055709,0.19677993096411228
38,17-Nov-2021 17:47:00,2843.5,2959.7,332.79,12,0.120000000000005,332.79,332.91,57.1513888888889,32.6652777777778,54612,64.6694444444445,25.1555555555556,25.4151388888889,0.013826702,0.1659204214811325
39,17-Nov-2021 17:59:00,2732.43,2815.7,332.91,14,0.089999999999975,332.91,333.0,58.8619047619048,32.4464285714286,54612,65.1940476190476,25.1345238095238,25.4058333333333,0.013812294,0.19337211921811104
40,17-Nov-2021 18:13:00,2777.25,2830.7,333.0,16,0.110000000000014,333.0,333.11,60.5489583333333,32.0333333333333,54612,65.4125,25.1270833333333,25.4029166666667,0.012995375,0.20792600512504578
41,17-Nov-2021 18:29:00,2750.1,2922.0,333.11,60,0.159999999999968,333.11,333.27,59.8680555555556,31.3944444444444,54612,65.1708333333333,25.07,25.3341944444444,0.011661248,0.6996748968958855
42,17-Nov-2021 19:29:00,1814.7,86.5,333.27,24,0.0699999999999932,333.27,333.34,61.9694444444444,31.0347222222222,54612,65.3069444444445,25.0479166666667,25.3133333333333,0.01096064,0.26305536925792694
43,17-Nov-2021 19:53:00,2761.07,2886.6,333.34,27,0.110000000000014,333.34,333.45,63.8385093167702,30.8751552795031,54612,65.7327160493827,25.0222222222222,25.295987654321,0.010857277,0.2931464686989784
44,17-Nov-2021 20:20:00,2642.2,2677.9,333.45,23,0.0900000000000318,333.45,333.54,65.2123188405797,30.7086956521739,54612,66.5043795620438,25.0094890510949,25.3023357664234,0.010922944,0.25122771598398685
45,17-Nov-2021 20:43:00,2688.7,2874.7,333.54,44,0.129999999999995,333.54,333.67,66.9897338403042,30.5182509505704,54612,66.8435606060606,24.9234848484849,25.2164015151515,0.01083437,0.47671227157115936
46,18-Nov-2021 09:18:00,2686.03,2754.4,334.57,56,0.160000000000025,334.57,334.73,61.6193452380952,31.2342261904762,54612,58.8456456456457,25.7804804804805,26.0915915915916,0.007876181,0.441066138446331
47,18-Nov-2021 10:14:00,2790.03,2853.8,334.73,16,0.0999999999999659,334.73,334.83,59.1736842105263,31.9431578947368,54612,60.8697916666667,25.428125,25.6157291666667,0.009419696,0.15071514248847961
48,18-Nov-2021 10:30:00,2817.3,2884.2,334.83,24,0.110000000000014,334.83,334.94,59.0368055555556,31.98125,54612,63.3291666666667,25.3951388888889,25.6435416666667,0.011210181,0.26904433965682983
49,18-Nov-2021 10:54:00,2758.43,2894.8,334.94,13,0.100000000000023,334.94,335.04,58.6935897435897,32.4974358974359,54612,64.475641025641,25.4423076923077,25.7725641025641,0.012677718,0.16481033340096474
50,18-Nov-2021 11:07:00,2643.85,2674.8,335.04,13,0.0699999999999932,335.04,335.11,57.4051282051282,32.4858974358974,54612,67.401282051282,26.1423076923077,27.3941025641026,0.011582082,0.1505670677870512
51,18-Nov-2021 11:20:00,2814.53,2968.0,335.11,12,0.089999999999975,335.11,335.2,58.1763888888889,32.3569444444445,54612,68.8555555555556,26.6694444444444,28.2413888888889,0.012341216,0.14809459447860718
52,18-Nov-2021 11:32:00,2813.5,2896.1,335.2,14,0.120000000000005,335.2,335.32,56.9095238095238,32.9071428571429,54612,69.322619047619,27.027380952381,28.8453571428571,0.012916416,0.18082982301712036
53,18-Nov-2021 11:46:00,2758.1,2859.2,335.32,13,0.110000000000014,335.32,335.43,55.2871794871795,33.4730769230769,54612,68.9820512820513,27.2217948717949,29.1437179487179,0.012996424,0.16895351186394691
54,18-Nov-2021 11:59:00,2378.3,2710.2,335.43,12,0.089999999999975,335.43,335.52,55.1319444444444,33.6013888888889,54612,68.9458333333333,27.4194444444444,29.4776388888889,0.012979527,0.15575432404875755
55,18-Nov-2021 12:11:00,2743.7,2772.8,335.52,11,0.0900000000000318,335.52,335.61,55.1560606060606,33.4757575757576,54612,68.6545454545455,27.5878787878788,29.7419696969697,0.013161527,0.14477679692208767
56,18-Nov-2021 12:22:00,2734.85,2769.6,335.61,6,0.0600000000000023,335.61,335.67,55.5722222222222,33.1333333333333,54612,68.9055555555555,27.6194444444445,29.8252777777778,0.013076614,0.07845968194305897
57,18-Nov-2021 12:28:00,1988.6,85.5,335.67,6,0.109999999999957,335.67,335.78,56.1,33.1527777777778,54612,69.0583333333333,27.6833333333334,29.9558333333333,0.013071382,0.07842829450964928
58,18-Nov-2021 12:34:00,2760.27,2772.1,335.78,8,0.0600000000000023,335.78,335.84,56.20625,33.4708333333333,54612,69.1604166666667,27.7208333333333,30.0366666666667,0.013145639,0.10516510903835297
59,18-Nov-2021 12:42:00,2831.4,2898.3,335.84,10,0.120000000000005,335.84,335.96,55.98,33.6366666666667,54612,69.1677966101695,27.7932203389831,30.1705084745763,0.013233125,0.1323312520980835
60,18-Nov-2021 12:52:00,2918.4,2945.0,335.96,12,0.210000000000036,335.96,336.17,56.3180555555556,33.5972222222222,54612,69.3708333333333,27.8819444444444,30.3620833333333,0.013550124,0.16260148957371712
61,18-Nov-2021 13:04:00,2749.35,2773.0,336.17,11,0.120000000000005,336.17,336.29,56.7333333333333,33.4727272727273,54612,69.3409090909091,27.9681818181818,30.519696969697,0.013822057,0.15204263012856245
62,18-Nov-2021 13:15:00,2762.0,2788.9,336.29,11,0.0799999999999841,336.29,336.37,57.4060606060606,33.3424242424242,54612,69.4166666666667,28.0060606060606,30.6013636363636,0.014123276,0.1553560346364975
63,18-Nov-2021 13:26:00,2743.0,2768.9,336.37,12,0.120000000000005,336.37,336.49,57.8916666666667,33.1055555555556,54612,69.4638888888889,28.0652777777778,30.7215277777778,0.014143044,0.16971652954816818
64,18-Nov-2021 13:38:00,2777.0,2803.7,336.49,12,0.139999999999986,336.49,336.63,57.9486111111111,33.1638888888889,54612,69.5722222222222,28.1,30.8033333333333,0.014206875,0.17048250138759613
65,18-Nov-2021 13:50:00,2756.03,2784.1,336.63,12,0.110000000000014,336.63,336.74,57.6361111111111,33.2152777777778,54612,69.6305555555556,28.1,30.8116666666667,0.014199133,0.1703895963728428
66,18-Nov-2021 14:02:00,2774.3,2867.6,336.74,13,0.120000000000005,336.74,336.86,58.0051948051948,33.1675324675325,54612,69.7115384615385,28.1038461538462,30.8285897435897,0.0142340325,0.18504242226481438
67,18-Nov-2021 14:15:00,2797.8,2844.3,336.86,13,0.129999999999995,336.86,336.99,56.6564102564103,33.5705128205128,54612,69.8205128205128,28.1679487179487,30.9694871794872,0.014337455,0.18638691399246454
68,18-Nov-2021 14:28:00,2737.43,2772.4,336.99,12,0.129999999999995,336.99,337.12,56.0208333333333,33.5930555555556,54612,69.9055555555556,28.1972222222222,31.0394444444444,0.014220477,0.17064572498202324
69,18-Nov-2021 14:40:00,2777.83,2856.9,337.12,12,0.100000000000023,337.12,337.22,56.0333333333333,33.4861111111111,54612,69.9319444444444,28.2,31.0477777777778,0.0141159445,0.16939133405685425
70,18-Nov-2021 14:52:00,3049.7,3283.9,337.22,13,0.119999999999948,337.22,337.34,57.1974358974359,33.1653846153846,54612,70.0179487179487,28.2307692307692,31.1220512820513,0.013932095,0.18111723382025957
71,18-Nov-2021 15:05:00,2836.77,3055.2,337.34,13,0.130000000000052,337.34,337.47,57.6564102564103,33.0538461538462,54612,70.0833333333333,28.2923076923077,31.2548717948718,0.013799967,0.17939957417547703
72,18-Nov-2021 15:18:00,2970.4,3058.7,337.47,14,0.169999999999959,337.47,337.64,57.7940476190476,32.8761904761905,54612,70.0392857142857,28.3,31.2629761904762,0.013577261,0.19008165411651134
73,18-Nov-2021 15:32:00,2708.87,2711.7,337.64,15,0.100000000000023,337.64,337.74,58.6611111111111,32.5955555555556,54612,66.8166666666667,28.1211111111111,30.5507777777778,0.014620552,0.21930827759206295
74,18-Nov-2021 15:47:00,2796.87,2903.5,337.74,19,0.120000000000005,337.74,337.86,57.9631578947368,32.6684210526316,54612,55.5535087719298,26.5657894736842,27.3314912280702,0.008312319,0.1579340687021613
75,18-Nov-2021 16:06:00,2759.07,2853.0,337.86,15,0.0999999999999659,337.86,337.96,57.8322222222222,32.8322222222222,54612,56.2,25.9755555555555,26.3705555555556,0.008331095,0.12496642302721739
76,18-Nov-2021 16:21:00,2858.73,3027.7,337.96,15,0.120000000000005,337.96,338.08,57.8177777777778,32.8822222222222,54612,57.42,25.7377777777778,25.8663333333333,0.008704474,0.13056711293756962
77,18-Nov-2021 16:36:00,2735.67,2811.5,338.08,14,0.0900000000000318,338.08,338.17,59.1476190476191,32.8130952380952,54612,59.866265060241,25.5518072289157,25.7257831325301,0.009912703,0.13877784460783005
78,18-Nov-2021 16:50:00,2785.13,2882.7,338.17,16,0.129999999999995,338.17,338.3,59.5052083333333,32.5739583333333,54612,61.2958333333333,25.475,25.6782291666667,0.010629147,0.17006635665893555
79,18-Nov-2021 17:06:00,2722.55,2762.5,338.3,16,0.0999999999999659,338.3,338.4,60.2260416666667,32.24375,54612,62.2739583333333,25.3854166666667,25.605625,0.0108666,0.17386560142040253
80,18-Nov-2021 17:22:00,2727.87,2763.0,338.4,24,0.110000000000014,338.4,338.51,60.2541666666667,31.95625,54612,62.79375,25.2777777777778,25.5005555555556,0.010988267,0.2637184113264084
81,19-Nov-2021 08:51:00,2749.2,2776.7,339.7,44,0.180000000000007,339.7,339.88,69.5149606299212,30.465748031496,54612,63.2984848484849,25.3045454545455,25.5432196969697,0.007649579,0.3365814797580242
82,19-Nov-2021 09:35:00,2804.1,2993.1,339.88,13,0.100000000000023,339.88,339.98,67.7782051282051,31.325641025641,54612,64.6128205128205,25.2576923076923,25.5261538461538,0.010740066,0.13962085731327534
83,19-Nov-2021 09:48:00,2674.65,2761.0,339.98,13,0.0699999999999932,339.98,340.05,66.9410256410256,31.5141025641026,54612,64.925641025641,25.2474358974359,25.5228205128205,0.011439954,0.14871940109878778
84,19-Nov-2021 10:01:00,2799.87,2915.0,340.05,11,0.0999999999999659,340.05,340.15,66.4848484848485,31.6287878787879,54612,65.7954545454545,25.1818181818182,25.4736363636364,0.012600424,0.13860466144979
85,19-Nov-2021 10:12:00,2751.43,2881.5,340.15,12,0.0900000000000318,340.15,340.24,65.4041666666667,31.8166666666667,54612,65.6263888888889,25.2,25.4893055555556,0.012797454,0.15356945246458054
86,19-Nov-2021 10:24:00,2799.53,2923.3,340.24,36,0.129999999999995,340.24,340.37,63.9134259259259,32.0046296296296,54612,64.9152777777778,25.1199074074074,25.3821296296296,0.012932102,0.46555567905306816
87,19-Nov-2021 11:00:00,2671.73,2714.6,340.37,23,0.0600000000000023,340.37,340.43,63.1224637681159,32.2876811594203,54612,64.3115942028985,25.0666666666667,25.3080434782609,0.013446505,0.3092696191743016
88,19-Nov-2021 11:23:00,1908.1,87.2,340.43,17,0.120000000000005,340.43,340.55,61.5519607843137,32.3107843137255,54612,65.5088235294118,25.0833333333333,25.3580392156863,0.0142434975,0.24213945772498846
89,19-Nov-2021 11:40:00,2824.75,2895.4,340.55,90,0.159999999999968,340.55,340.71,57.3771799628943,33.391651205937,54612,64.352319109462,24.9293135435993,25.1580333951763,0.017336506,1.5602855756878853
90,19-Nov-2021 13:10:00,2946.6,2965.2,340.71,18,0.100000000000023,340.71,340.81,55.5018518518519,33.6370370370371,54612,64.6657407407407,24.9861111111111,25.2289814814815,0.017566444,0.3161959983408451
91,19-Nov-2021 13:28:00,2801.75,2996.6,340.81,19,0.120000000000005,340.81,340.93,54.6061403508772,33.7412280701754,54612,64.5973684210526,24.9017543859649,25.1341228070175,0.018072259,0.3433729149401188
92,19-Nov-2021 13:47:00,2780.55,2814.6,340.93,29,0.0999999999999659,340.93,341.03,54.2862068965517,33.9201149425287,54612,65.9620689655172,25.0373563218391,25.3187931034483,0.018827792,0.5460059754550457
93,19-Nov-2021 14:16:00,2978.3,3222.9,341.03,34,0.130000000000052,341.03,341.16,53.6083333333333,34.1357843137255,54612,66.5960784313725,25.0088235294118,25.304362745098,0.019874727,0.6757407300174236
94,19-Nov-2021 14:50:00,2844.3,2925.1,341.16,10,0.0399999999999636,341.16,341.2,53.7416666666667,34.165,54612,70.7133333333333,25.3866666666667,25.8625,0.01833434,0.18334340304136276
95,19-Nov-2021 15:00:00,1993.67,82.2,341.2,6,0.0900000000000318,341.2,341.29,54.4638888888889,34.2444444444444,54612,70.6972222222222,25.8277777777778,27.0705555555555,0.016972594,0.10183556377887726
96,19-Nov-2021 15:06:00,2921.45,2988.8,341.29,8,0.120000000000005,341.29,341.41,53.2958333333333,34.5,54612,70.2083333333333,26.0958333333333,27.4422916666667,0.016716363,0.1337309032678604
97,19-Nov-2021 15:14:00,2792.0,2868.9,341.41,9,0.119999999999948,341.41,341.53,52.1462962962963,34.3740740740741,54612,69.8851851851852,26.3944444444444,27.8746296296296,0.015566398,0.14009758550673723
98,19-Nov-2021 15:23:00,2959.57,3306.0,341.53,10,0.110000000000014,341.53,341.64,52.6866666666667,34.125,54612,69.76,26.6,28.1861666666667,0.014530203,0.1453020330518484
99,19-Nov-2021 15:33:00,2883.63,2943.3,341.64,11,0.129999999999995,341.64,341.77,52.8045454545455,34.0939393939394,54612,69.6454545454546,26.7818181818182,28.4675757575758,0.013911932,0.15303124953061342
100,19-Nov-2021 15:44:00,3005.13,3304.1,341.77,11,0.129999999999995,341.77,341.9,52.7227272727273,34.1984848484848,54612,69.5954545454545,26.9363636363636,28.7163636363636,0.013591316,0.14950447157025337
101,19-Nov-2021 15:55:00,2913.1,3165.7,341.9,11,0.120000000000005,341.9,342.02,52.9769230769231,34.2276923076923,54612,69.5106060606061,27.0636363636364,28.9207575757576,0.013267678,0.14594446029514074
102,19-Nov-2021 16:06:00,2875.8,2963.3,342.02,11,0.129999999999995,342.02,342.15,53.1515151515151,34.2772727272727,54612,69.6569230769231,27.1646153846154,29.1055384615385,0.012971625,0.1426878720521927
103,19-Nov-2021 16:17:00,2843.55,2854.8,342.15,11,0.0800000000000409,342.15,342.23,53.430303030303,34.0818181818182,54612,69.8651515151515,27.3272727272727,29.4057575757576,0.012266443,0.1349308742210269
104,19-Nov-2021 16:28:00,2978.75,3008.1,342.23,12,0.129999999999995,342.23,342.36,53.8277777777778,33.95,54612,70.0597222222222,27.4847222222222,29.7091666666667,0.012213583,0.14656299725174904
105,19-Nov-2021 16:40:00,2946.17,3052.0,342.36,12,0.120000000000005,342.36,342.48,55.0277777777778,33.7083333333333,54612,70.4986111111111,27.6,29.9688888888889,0.012851921,0.15422305092215538
106,19-Nov-2021 16:52:00,2847.23,3004.4,342.48,13,0.120000000000005,342.48,342.6,55.9428571428572,33.4792207792208,54612,70.8128205128205,27.6884615384615,30.170641025641,0.01335689,0.17363956477493048
107,19-Nov-2021 17:05:00,3012.25,3157.5,342.6,13,0.139999999999986,342.6,342.74,56.8217948717949,33.2833333333334,54612,70.7397435897436,27.7628205128205,30.3035897435897,0.013759772,0.17887703981250525
108,19-Nov-2021 17:18:00,2821.93,2909.5,342.74,13,0.089999999999975,342.74,342.83,57.4217948717949,33.1346153846154,54612,70.5038461538462,27.7948717948718,30.3370512820513,0.013903751,0.18074876349419355
109,19-Nov-2021 17:31:00,2862.7,3007.8,342.83,14,0.150000000000034,342.83,342.98,57.9142857142857,32.9630952380952,54612,70.4845238095238,27.8583333333333,30.4561904761905,0.014105047,0.1974706593900919
110,19-Nov-2021 17:45:00,2831.33,2946.8,342.98,13,0.120000000000005,342.98,343.1,58.0935897435897,32.8628205128205,54612,70.5525641025641,27.901282051282,30.5467948717949,0.014023603,0.182306838221848
111,19-Nov-2021 17:58:00,2750.2,2783.5,343.1,14,0.120000000000005,343.1,343.22,58.7761904761905,32.7964285714286,54612,70.5130952380952,27.9619047619048,30.6597619047619,0.01401838,0.19625732116401196
112,19-Nov-2021 18:12:00,2829.03,2933.6,343.22,14,0.119999999999948,343.22,343.34,59.1630952380952,32.7321428571429,54612,70.2964285714286,28.0428571428571,30.790119047619,0.013947032,0.19525845348834991
113,19-Nov-2021 18:26:00,2798.8,2995.8,343.34,13,0.110000000000014,343.34,343.45,59.6961538461538,32.6397435897436,54612,70.4025641025641,28.0833333333333,30.885,0.013877887,0.18041253462433815
114,19-Nov-2021 18:39:00,2914.5,3084.4,343.45,15,0.189999999999998,343.45,343.64,59.9211111111111,32.5911111111111,54612,70.5677777777778,28.1344444444445,31.0088888888889,0.013782112,0.20673167891800404
115,19-Nov-2021 18:54:00,2740.25,2769.5,343.64,13,0.0800000000000409,343.64,343.72,60.3602564102564,32.5179487179487,54612,70.6948717948718,28.2230769230769,31.2039743589744,0.01366126,0.17759637720882893
116,19-Nov-2021 19:07:00,2712.87,2720.7,343.72,14,0.109999999999957,343.72,343.83,63.1571428571429,32.4309523809524,54612,70.4,28.2964285714286,31.31,0.0141164595,0.19763043336570263
117,19-Nov-2021 19:21:00,2731.63,2816.5,343.83,14,0.120000000000005,343.83,343.95,64.2583333333333,32.2928571428571,54612,69.4714285714286,28.3166666666667,31.2138095238095,0.014253903,0.19955464452505112
118,19-Nov-2021 19:35:00,2696.8,2703.9,343.95,14,0.100000000000023,343.95,344.05,65.0869047619048,32.2071428571429,54612,69.7619047619048,28.4583333333333,31.5429761904762,0.014122929,0.19772101193666458
119,19-Nov-2021 19:49:00,2871.73,3182.6,344.05,15,0.149999999999977,344.05,344.2,65.8133333333333,32.1211111111111,54612,70.8811111111111,28.4922222222222,31.7906666666667,0.013996023,0.20994034130126238
120,19-Nov-2021 20:04:00,2670.5,2686.3,344.2,14,0.120000000000005,344.2,344.32,66.5547619047619,32.0261904761905,54612,71.2060240963856,28.4132530120482,31.674578313253,0.014081742,0.1971443835645914
121,19-Nov-2021 20:18:00,2675.97,2685.3,344.32,13,0.0900000000000318,344.32,344.41,67.3538461538461,31.8717948717949,54612,71.2794871794872,28.3961538461538,31.6517948717949,0.014047169,0.18261319864541292
122,19-Nov-2021 20:31:00,2836.8,2962.4,344.41,13,0.149999999999977,344.41,344.56,67.8923076923077,31.8371794871795,54612,71.3179487179487,28.4,31.6661538461538,0.0140688345,0.18289484828710556
123,19-Nov-2021 20:44:00,2678.8,2709.8,344.56,13,0.129999999999995,344.56,344.69,68.3012987012987,31.7727272727273,54612,71.175641025641,28.4038461538461,31.6492307692308,0.0140543105,0.1827060366049409
124,19-Nov-2021 20:57:00,2658.1,2672.0,344.69,12,0.089999999999975,344.69,344.78,67.6513888888889,31.7083333333333,54612,71.2458333333334,28.425,31.7061111111111,0.013849673,0.1661960743367672
